# title = Flux tower observations from AU-SurreyHills (after qc)
# summary = Quality controlled flux tower observations for Surrey Hills, Melbourne, Australia. Developed for use in the Urban-PLUMBER model evaluation project. Attribute any use to "Harmonized, gap-filled dataset from 20 urban flux tower sites"
# sitename = AU-SurreyHills
# long_sitename = Surrey Hills, Melbourne, Australia
# version = v1
# keywords = urban, flux tower, eddy covariance, observations
# conventions = ALMA, CF, ACDD-1.3
# featureType = timeSeries
# license = CC-BY-4.0: https://creativecommons.org/licenses/by/4.0/
# time_coverage_start = 2004-02-23 05:00:00
# time_coverage_end = 2004-07-19 23:30:00
# time_shown_in = UTC
# local_utc_offset_hours = 10.0
# timestep_interval_seconds = 1800.0
# timestep_number_analysis = 7094
# project = Urban-PLUMBER multi-site model evaluation project for urban areas
# references = Data from "Harmonized gap-filled dataset from 20 urban flux tower sites": https://doi.org/10.5281/zenodo.5517550
# project_contact = Mathew Lipson (m.lipson@unsw.edu.au), Sue Grimmond (c.s.grimmond@reading.ac.uk), Martin Best (martin.best@metoffice.gov.uk)
# observations_contact = Andrew Coutts (andrew.coutts@monash.edu), Nigel Tapper (nigel.tapper@monash.edu)
# observations_reference = Coutts, Beringer and Tapper (2007a): https://doi.org/10.1175/JAM2462.1; Coutts, Beringer and Tapper (2007b) https://doi.org/10.1016/j.atmosenv.2006.08.030
# date_created = 2022-09-22 14:41:10
# source = https://github.com/matlipson/urban-plumber_pipeline
# comment = Gap-filled from nearby AU-Preston tower where available
# history = v0.9 (2021-09-08): beta issue; v1 (2022-09-15): with publication in ESSD
# see sitedata csv for site characteristics
# units = SWdown: W/m2, LWdown: W/m2, Tair: K, Qair: kg/kg, PSurf: Pa, Rainf: kg/m2/s, Snowf: kg/m2/s, Wind_N: m/s, Wind_E: m/s, SWup: W/m2, LWup: W/m2, Qle: W/m2, Qh: W/m2, Qtau: N/m2, SWdown_qc: -, LWdown_qc: -, Tair_qc: -, Qair_qc: -, PSurf_qc: -, Rainf_qc: -, Snowf_qc: -, Wind_N_qc: -, Wind_E_qc: -, SWup_qc: -, LWup_qc: -, Qle_qc: -, Qh_qc: -, Qtau_qc: -
# quality control (qc) flags: 0:observed, 1:gapfilled_from_obs, 2:gapfilled_derived_from_era5, 3:missing
# 
#     Date     Time     SWdown     LWdown       Tair         Qair      PSurf        Rainf Snowf     Wind_N     Wind_E       SWup       LWup        Qle         Qh       Qtau  SWdown_qc  LWdown_qc    Tair_qc    Qair_qc   PSurf_qc   Rainf_qc   Snowf_qc  Wind_N_qc  Wind_E_qc    SWup_qc    LWup_qc     Qle_qc      Qh_qc    Qtau_qc
2004-04-23 23:30:00     96.493    343.970    285.055   0.00611201   100590.0   0.00000000   NaN      4.917      2.052     14.573    357.160     40.042     -5.542      0.601          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-24 00:00:00    204.570    321.310    285.366   0.00595848   100590.0   0.00000000   NaN      5.052      2.028     31.844    364.480    105.052     18.435      0.670          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-24 00:30:00    205.680    338.490    285.586   0.00558157   100580.0   0.00000000   NaN      5.341      2.280     31.953    365.310     86.001     32.285      0.812          0          0          0          0          0          0          3          0          1          0          0          0          0          0
2004-04-24 01:00:00    238.040    343.940    285.694   0.00526192   100560.0   0.00000000   NaN      5.444      2.237     36.777    367.800    111.412     50.931      0.852          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-24 01:30:00    263.020    342.010    285.882   0.00537666   100540.0   0.00000000   NaN      6.137      2.711     41.137    375.140     96.932     70.953      0.978          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-24 02:00:00    111.620    345.610    285.709   0.00546861   100520.0   0.00000000   NaN      6.192      2.400     17.460    365.200    100.116     30.577      1.063          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-24 02:30:00    100.540    345.920    285.609   0.00562889   100490.0   0.00000000   NaN      5.609      3.022     15.624    365.610     94.325     30.066      1.069          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-24 03:00:00     76.294    342.390    285.398   0.00554782   100480.0   0.00000000   NaN      6.200      3.687     11.723    365.330     66.079     10.459      1.054          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-24 03:30:00     65.314    343.130    285.401   0.00555417   100480.0   0.00000000   NaN      5.498      3.647     10.045    364.940     41.134      6.398      1.013          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-24 04:00:00     90.711    342.460    285.352   0.00565158   100480.0   0.00000000   NaN      5.734      3.110     13.880    362.400     60.913     17.489      0.973          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-24 04:30:00    121.930    340.700    284.876   0.00612029        NaN   0.00000000   NaN      5.164      1.275     18.937    364.530     66.437     21.845      0.608          0          0          0          0          3          0          3          0          0          0          0          0          0          0
2004-04-24 05:00:00    160.870    340.530    285.505   0.00564710        NaN   0.00000000   NaN      5.273      2.735     25.161    367.240     60.564     32.289      0.704          0          0          0          0          3          0          3          0          0          0          0          0          0          0
2004-04-24 05:30:00    128.010    338.940    285.559   0.00555268        NaN   0.00000000   NaN      5.987      1.738     20.249    367.150     77.909     38.783      0.904          0          0          0          0          3          0          3          0          0          0          0          0          0          0
2004-04-24 06:00:00    111.540    340.470    285.548   0.00568088        NaN   0.00000000   NaN      5.162      1.991     17.878    366.930     63.259     25.880      0.705          0          0          0          0          3          0          3          0          0          0          0          0          0          0
2004-04-24 06:30:00    107.200    339.190    285.589   0.00551436   100490.0   0.00000000   NaN      4.810      2.386     17.315    365.850     62.733     18.243      0.581          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-24 07:00:00     78.688    338.810    285.587   0.00550475   100480.0   0.00000000   NaN      4.578      2.000     13.098    365.930     57.840     12.903      0.623          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-24 07:30:00     27.466    339.790    285.478   0.00549977   100480.0   0.00000000   NaN      3.930      2.213      4.920    363.830     53.569      0.831      0.415          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-24 08:00:00      2.493    342.980    285.364   0.00559543   100480.0   0.00000000   NaN      3.515      1.748      0.769    357.010     21.188    -11.154      0.310          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-24 08:30:00        NaN    344.210    285.304   0.00566984        NaN   0.00000000   NaN      3.350      1.695      0.195    356.460     28.058    -12.819      0.262          3          0          0          0          3          0          3          0          0          0          0          0          0          0
2004-04-24 09:00:00        NaN    334.650    285.264   0.00563625   100490.0   0.00000000   NaN      3.270      1.496        NaN    355.200     22.117    -15.336      0.302          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 09:30:00        NaN    328.090    285.194   0.00573496   100500.0   0.00000000   NaN      2.891      1.648        NaN    354.910     14.499    -11.350      0.148          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 10:00:00        NaN    340.290    285.160   0.00580172   100490.0   0.00000000   NaN      2.585      1.487        NaN    356.290     12.969    -16.744      0.168          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 10:30:00        NaN    343.850    285.225   0.00591966   100490.0   0.00000000   NaN      2.809      1.564        NaN    356.340     16.008    -13.517      0.187          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 11:00:00        NaN    349.460    285.295   0.00591243   100490.0   0.00000000   NaN      3.264      1.578        NaN    356.100     17.630    -11.941      0.257          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 11:30:00        NaN    350.890    285.343   0.00599188   100500.0   0.00000000   NaN      2.584      1.950        NaN    356.100      4.403    -15.942      0.252          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 12:00:00        NaN    349.410    285.272   0.00626148   100510.0   0.00000000   NaN      3.162      2.969        NaN    355.740        NaN        NaN      0.265          3          0          0          0          0          0          3          0          0          3          0          3          3          0
2004-04-24 12:30:00        NaN    344.390    284.891   0.00637061   100510.0   0.00000000   NaN      1.295      3.072        NaN    356.280     -3.309    -19.021      0.211          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 13:00:00        NaN    342.970    283.994   0.00631013   100500.0   0.00000000   NaN      0.535      3.800        NaN    354.660     36.862     -5.669      0.321          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 13:30:00        NaN    346.980    283.654   0.00628019   100500.0   0.00000000   NaN      0.076      3.527        NaN    350.150     14.588      5.846      0.206          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 14:00:00        NaN    341.220    283.459   0.00627958   100470.0   0.00000000   NaN      0.227      4.496        NaN    350.950     25.869     -3.179      0.237          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 14:30:00        NaN    340.470    283.409   0.00637628   100470.0   0.00000000   NaN      0.314      4.506        NaN    352.180      5.779     -0.732      0.347          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 15:00:00        NaN    344.600    283.492   0.00640872   100470.0   0.00000000   NaN      0.071      4.551        NaN    350.660     14.260      1.149      0.304          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 15:30:00        NaN    344.640    283.512   0.00642367   100480.0   0.00000000   NaN     -0.145      3.898        NaN    350.570     17.075      1.769      0.174          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 16:00:00        NaN    340.320    283.373   0.00644738   100480.0   0.00000000   NaN     -0.393      3.809        NaN    352.390      8.921      1.512      0.124          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 16:30:00        NaN    340.940    283.296   0.00644493   100460.0   0.00044444   NaN     -0.224      4.264        NaN    354.520      8.042      2.575      0.270          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 17:00:00        NaN    340.620    283.239   0.00649737   100450.0   0.00000000   NaN      0.121      3.855        NaN    354.860     -0.399      0.252      0.175          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 17:30:00        NaN    340.030    283.192   0.00654049   100430.0   0.00000000   NaN     -0.186      3.877        NaN    353.940      4.665      9.466      0.200          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 18:00:00        NaN    340.000    283.138   0.00660174   100410.0   0.00000000   NaN      0.393      3.712        NaN    351.880      3.986      1.873      0.209          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 18:30:00        NaN    340.130    283.157   0.00670344   100430.0   0.00000000   NaN      0.331      3.246        NaN    351.800      0.261     -0.841      0.145          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 19:00:00        NaN    334.800    283.211   0.00678138   100450.0   0.00000000   NaN      0.509      3.267        NaN    353.090      2.244     -1.078      0.171          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 19:30:00        NaN    335.550    283.139   0.00677503   100470.0   0.00000000   NaN      0.682      3.604        NaN    350.690      3.242     -1.342      0.234          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 20:00:00        NaN    340.670    283.190   0.00683932   100470.0   0.00000000   NaN      0.745      3.831        NaN    352.860     -0.982     -1.776      0.227          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 20:30:00        NaN    344.130    283.167   0.00686049   100480.0   0.00000000   NaN      0.155      3.329        NaN    354.400      0.668     -0.308      0.188          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-24 21:00:00      0.366    342.460    283.182   0.00689413   100490.0   0.00000000   NaN      0.058      2.974      0.190    354.010      0.409     -1.127      0.055          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-24 21:30:00     12.793    340.900    283.287   0.00691203   100520.0   0.00000000   NaN      0.284      3.475      2.045    354.590      4.865     -1.385      0.154          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-24 22:00:00     32.042    345.480    283.365   0.00690809   100550.0   0.00000000   NaN      0.156      4.087      5.050    352.710      4.460     11.791      0.262          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-24 22:30:00     47.327    351.900    283.333   0.00701453   100580.0   0.00000000   NaN      0.262      3.905      7.412    353.360      7.000     17.550      0.179          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-24 23:00:00     48.891    354.260    283.324   0.00712662   100600.0   0.00000000   NaN      0.264      3.596      7.656    353.930      2.501     15.292      0.126          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-24 23:30:00     71.318    355.210    283.438   0.00721499   100620.0   0.00000000   NaN      0.045      3.034     11.194    355.040     10.905     29.096      0.201          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-25 00:00:00    120.330    352.280    283.737   0.00726186   100610.0   0.00000000   NaN      0.341      3.749     18.931    362.390      7.788     30.137      0.201          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-25 00:30:00    175.890    355.580    284.113   0.00733047   100610.0   0.00000000   NaN      1.290      4.255     27.453    364.700     26.658     57.404      0.213          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-25 01:00:00    149.800    353.500    284.491   0.00740583   100620.0   0.00000000   NaN      1.360      3.769     23.352    366.680     25.567     57.927      0.304          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-25 01:30:00    154.250    353.440    284.508   0.00748492   100630.0   0.00000000   NaN      1.108      3.938     24.323    367.880     77.753     59.190      0.343          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-25 02:00:00    170.520    354.150    284.498   0.00754168   100630.0   0.00000000   NaN      0.854      3.891     27.018    369.570     35.384     51.665      0.300          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-25 02:30:00    129.990    358.720    284.320   0.00757800   100620.0   0.00011111   NaN      1.686      3.988     18.142    363.540        NaN        NaN      0.150          0          0          0          0          0          0          3          0          0          0          0          3          3          0
2004-04-25 03:00:00    144.560    361.660    284.268   0.00767172   100610.0   0.00000000   NaN      0.566      3.866     19.498    362.210        NaN        NaN      0.239          0          0          0          0          0          0          3          0          0          0          0          3          3          0
2004-04-25 03:30:00    132.720    356.930    284.782   0.00739756   100580.0   0.00000000   NaN      1.948      4.026     19.268    366.620    179.969     26.165      0.283          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-25 04:00:00     87.758    357.710    285.051   0.00746120   100580.0   0.00000000   NaN      1.666      2.900     13.222    363.570        NaN        NaN      0.332          0          0          0          0          0          0          3          0          0          0          0          3          3          0
2004-04-25 04:30:00     54.840    359.570    284.514   0.00757278   100590.0   0.00000000   NaN      1.846      2.980      7.543    359.570        NaN      4.578      0.388          0          0          0          0          0          0          3          0          0          0          0          3          0          0
2004-04-25 05:00:00     70.238    358.090    284.624   0.00751100   100590.0   0.00000000   NaN      1.350      2.076      9.733    359.530     -8.766     -1.651      0.049          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-25 05:30:00     66.312    356.330    284.891   0.00761944   100600.0   0.00000000   NaN      0.284      1.627      9.379    365.360        NaN        NaN      0.044          0          0          0          0          0          0          3          0          0          0          0          3          3          0
2004-04-25 06:00:00     41.751    355.000    284.920   0.00734720   100620.0   0.00000000   NaN      1.883      1.906      6.396    363.030    120.889     10.722      0.154          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-25 06:30:00     36.251    355.890    285.362   0.00707649   100630.0   0.00000000   NaN      1.618      0.970      6.086    361.790     19.259     -1.699      0.064          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-25 07:00:00     13.078    356.750    285.378   0.00708326   100640.0   0.00000000   NaN      2.273      0.996      2.974    358.770     13.586     -9.805      0.113          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-25 07:30:00      3.612    350.850    285.364   0.00681022   100650.0   0.00000000   NaN      1.920      2.512      1.880    360.030    -54.615    -16.821      0.148          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-25 08:00:00        NaN    346.650    285.105   0.00710224   100680.0   0.00011111   NaN      2.410      0.032      0.846    361.560        NaN        NaN      0.081          3          0          0          0          0          0          3          1          0          0          0          3          3          0
2004-04-25 08:30:00        NaN    347.070    285.194   0.00682981   100710.0   0.00000000   NaN      1.725      2.478      0.564    358.920     -6.165     -4.404      0.134          3          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-25 09:00:00        NaN    353.120    284.652   0.00719898   100730.0   0.00000000   NaN      1.465      1.366        NaN    356.090        NaN     -3.218      0.111          3          0          0          0          0          0          3          0          0          3          0          3          0          0
2004-04-25 09:30:00        NaN    350.180    284.528   0.00720761   100740.0   0.00000000   NaN      0.946      1.350        NaN    358.040     -2.248     -3.571      0.025          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-25 10:00:00        NaN    349.800    284.738   0.00697027   100750.0   0.00000000   NaN      0.770      2.321        NaN    355.360    104.775    -13.588      0.104          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-25 10:30:00        NaN    348.750    284.638   0.00669944   100760.0   0.00000000   NaN      0.471      2.883        NaN    353.540      8.210     -8.114      0.099          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-25 11:00:00        NaN    348.380    284.602   0.00666700   100780.0   0.00000000   NaN      0.502      2.713        NaN    352.860     18.169     -9.159      0.116          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-25 11:30:00        NaN    350.360    284.664   0.00662154   100790.0   0.00000000   NaN      0.411      1.715        NaN    352.940      7.541     -3.276      0.030          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-25 12:00:00        NaN    349.660    284.674   0.00653131   100800.0   0.00000000   NaN      0.102      1.623        NaN    352.880      5.884     -2.404      0.012          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-25 12:30:00        NaN    348.480    284.621   0.00639199   100810.0   0.00000000   NaN     -0.143      1.673        NaN    352.580     12.186     -5.177      0.051          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-25 13:00:00        NaN    346.670    284.536   0.00614040   100810.0   0.00000000   NaN     -0.509      1.657        NaN    352.470     26.068     -1.665      0.028          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-25 13:30:00        NaN    346.080    284.601   0.00582711   100810.0   0.00000000   NaN     -0.517      2.398        NaN    351.960      8.036     -2.976      0.015          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-25 14:00:00        NaN    345.730    284.513   0.00580751   100790.0   0.00000000   NaN     -0.716      1.580        NaN    351.830     15.610     -4.017      0.024          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-25 14:30:00        NaN    339.320    284.326   0.00598952   100800.0   0.00000000   NaN     -0.920      1.244        NaN    353.240     10.117     -2.983      0.033          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-25 15:00:00        NaN    338.760    284.229   0.00601170   100820.0   0.00000000   NaN     -0.832      2.350        NaN    355.200     13.600     -3.869      0.030          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-25 15:30:00        NaN    338.240    284.194   0.00606208   100810.0   0.00000000   NaN     -0.616      3.076        NaN    355.400      5.067     -4.684      0.037          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-25 16:00:00        NaN    338.040    284.077   0.00609676   100810.0   0.00000000   NaN     -0.297      3.143        NaN    356.140     10.889     -5.374      0.090          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-25 16:30:00        NaN    338.450    283.936   0.00612108   100820.0   0.00000000   NaN     -0.307      3.239        NaN    351.330      7.221     -1.262      0.078          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-25 17:00:00        NaN    341.310    283.771   0.00621978   100830.0   0.00000000   NaN     -0.163      2.891        NaN    348.590      4.147     -2.141      0.077          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-25 17:30:00        NaN    343.350    283.619   0.00632421   100830.0   0.00000000   NaN     -0.259      3.172        NaN    348.980      3.708     -1.733      0.059          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-25 18:00:00        NaN    340.800    283.561   0.00629499   100830.0   0.00000000   NaN      0.495      2.805        NaN    349.150     11.465     -3.820      0.078          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-25 18:30:00        NaN    339.400    283.579   0.00624154        NaN   0.00000000   NaN      0.851      2.787        NaN    349.150     11.480     -6.501      0.083          3          0          0          0          3          0          3          0          0          3          0          0          0          0
2004-04-25 19:00:00        NaN    342.850    283.648   0.00614787        NaN   0.00000000   NaN      1.056      3.228        NaN    348.780     16.414     -5.254      0.091          3          0          0          0          3          0          3          0          0          3          0          0          0          0
2004-04-25 19:30:00        NaN    343.190    283.642   0.00613414        NaN   0.00000000   NaN      1.076      2.583        NaN    348.780     10.864     -6.397      0.090          3          0          0          0          3          0          3          0          0          3          0          0          0          0
2004-04-25 20:00:00        NaN    341.580    283.618   0.00608972   100840.0   0.00000000   NaN      0.869      2.298        NaN    348.930      7.964     -3.538      0.061          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-25 20:30:00        NaN    341.100    283.602   0.00598974   100860.0   0.00000000   NaN      0.686      2.322        NaN    348.970     11.595     -4.430      0.084          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-25 21:00:00      0.078    342.990    283.672   0.00593970   100870.0   0.00000000   NaN     -0.370      1.615      0.270    349.010     17.858     -2.303      0.062          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-25 21:30:00      8.581    343.450    283.754   0.00588518   100890.0   0.00000000   NaN     -0.224      1.338      1.579    349.540     18.537      1.276      0.068          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-25 22:00:00     32.302    339.100    283.854   0.00588023   100930.0   0.00000000   NaN      0.216      1.294      5.145    350.400      3.986     -2.971      0.006          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-25 22:30:00     79.831    335.460    284.105   0.00597022   100970.0   0.00000000   NaN     -0.178      1.419     12.738    357.270     26.702     18.937      0.130          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-25 23:00:00    136.510    326.880    283.899   0.00603794   100980.0   0.00000000   NaN      1.050      2.824     21.909    356.620     20.442     40.208      0.198          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-25 23:30:00    185.780    315.860    283.946   0.00604437   101000.0   0.00000000   NaN      0.155      2.211     30.563    358.330     36.997     72.137      0.206          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-26 00:00:00    253.940    301.980    284.400   0.00597262   101010.0   0.00000000   NaN     -0.549      1.763     43.256    366.410     42.100     57.075      0.088          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-26 00:30:00    307.230    304.700    285.256   0.00583926   101020.0   0.00000000   NaN     -0.656      1.145     52.087    372.370     78.838    103.230      0.101          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-26 01:00:00    335.780    328.450    285.662   0.00585575   101020.0   0.00000000   NaN     -1.741      0.519     55.985    376.410     98.991    127.910      0.060          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-26 01:30:00    214.980    345.330    285.867   0.00562443   101020.0   0.00000000   NaN     -1.950      0.107     35.398    378.810     33.047     87.447      0.139          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-26 02:00:00    221.940    344.210    285.785   0.00558289   101010.0   0.00000000   NaN     -1.766      1.469     35.616    377.970     19.094     40.695      0.044          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-26 02:30:00    339.550    343.200    286.387   0.00554964   100970.0   0.00000000   NaN     -1.533      0.787     54.984    383.740     30.897    108.860      0.031          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-26 03:00:00    296.060    345.700    286.649   0.00553603   100930.0   0.00000000   NaN     -1.189     -0.088     47.080    386.970     24.346     61.343      0.070          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-26 03:30:00    359.860    337.420    287.739   0.00550670   100890.0   0.00000000   NaN     -0.175     -0.885     58.659    389.970        NaN        NaN      0.054          0          0          0          0          0          0          3          0          0          0          0          3          3          0
2004-04-26 04:00:00    362.860    327.420    287.419   0.00553816   100880.0   0.00000000   NaN      0.995      0.630     59.185    389.940     42.529     82.978      0.011          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-26 04:30:00    358.740    337.530    287.820   0.00558049   100870.0   0.00000000   NaN      1.513      0.603     57.737    394.090     48.274    116.420      0.151          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-26 05:00:00    235.200    350.130    287.467   0.00569218   100870.0   0.00000000   NaN      1.839      0.911     37.406    386.790     89.763    128.870      0.299          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-26 05:30:00    229.470    341.200    287.639   0.00580631   100870.0   0.00000000   NaN      1.288      0.838     36.746    387.010     52.029     71.782      0.040          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-26 06:00:00    114.280    355.490    287.569   0.00599521   100890.0   0.00000000   NaN      1.166      0.632     18.218    381.250     14.606     53.653      0.178          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-26 06:30:00     69.185    353.980    287.600   0.00600125   100870.0   0.00000000   NaN     -0.287     -0.772     11.092    380.030     25.187     30.704      0.110          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-26 07:00:00     34.551    356.230    287.647   0.00605026   100870.0   0.00000000   NaN     -0.257     -1.131      5.781    373.750     15.762     19.414      0.050          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-26 07:30:00     10.993    355.050    287.604   0.00607811   100880.0   0.00000000   NaN     -0.509     -0.418      2.182    371.800     11.939     20.334      0.020          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-26 08:00:00      0.246    351.270    287.402   0.00605193   100900.0   0.00000000   NaN     -0.977     -0.906      0.501    372.760     26.787     21.047      0.098          0          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-26 08:30:00        NaN    339.240    286.903   0.00590354   100920.0   0.00000000   NaN     -1.590     -1.942      0.320    365.330      6.998      3.356      0.064          3          0          0          0          0          0          3          0          0          0          0          0          0          0
2004-04-26 09:00:00        NaN    327.970    286.588   0.00591391   100940.0   0.00000000   NaN     -1.510     -2.002        NaN    366.760      4.452     -0.805      0.045          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-26 09:30:00        NaN    344.380    286.407   0.00594714   100950.0   0.00000000   NaN     -1.856     -1.818        NaN    366.650      4.331     -0.027      0.105          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-26 10:00:00        NaN    322.890    286.202   0.00599128   100980.0   0.00000000   NaN     -1.744     -1.873        NaN    357.990      5.266     -1.880      0.072          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-26 10:30:00        NaN    356.090    286.123   0.00600892   100990.0   0.00000000   NaN     -1.393     -1.505        NaN    361.710      4.870     -1.522      0.053          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-26 11:00:00        NaN    347.820    286.102   0.00619439   101010.0   0.00055556   NaN      1.326      1.392        NaN    361.050    -17.912     -1.383      0.118          3          0          0          0          0          0          3          0          0          3          0          0          0          0
2004-04-26 11:30:00        NaN    358.330    285.476   0.00774967   101030.0   0.00144444   NaN      3.551      1.753        NaN    360.350        NaN        NaN      0.277          3          0          0          0          0          0          3          0          0          3          0          3          3          0
2004-04-26 12:00:00        NaN    356.910    284.417   0.00773570   101050.0   0.00000000   NaN      3.416     -2.313        NaN    357.280        NaN        NaN      0.080          3          0          0          0          0          0          3          0          0          3          0          3          3          0
2004-04-26 12:30:00        NaN    355.620    284.429   0.00769345   101050.0   0.00000000   NaN      1.845     -2.762        NaN    356.910        NaN        NaN      0.073          3          0          0          0          0          0          3          0          0          3          0          3          3          0
